Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Log_SalePrice,Log_GrLivArea,Log_LotArea,Log_TotalBsmtSF,TotalSF,Age,Qual_GrLivArea
235,60,69.0,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,625,Unf,0,235,860,GasA,5,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,4,8,Typ,2,3,2002.0,Fin,2,440,3,3,Y,288,48,0,0,0,0,0,5,2010,WD,216500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.285350445351659,0.93850100460148,-0.2754157512524506,0.00657862545187107,0.3079391516146268,-0.9440523308267706,0.07590415489955432
236,160,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,3,3,CBlock,3,3,No,ALQ,358,Unf,0,125,483,GasA,3,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,0,1971.0,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,89500,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11.402005077384885,-1.1189722243225042,-3.255701628974897,-0.49634595778651797,-1.3355303220034815,0.014949005238619735,-0.28238251501497574
237,20,65.0,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,0.6514792433257054,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,4,3,PConc,4,3,Av,GLQ,24,Unf,0,1390,1414,GasA,5,Y,SBrkr,1414,0,0,1414,0,0,2,0,3,1,4,6,Typ,0,0,2004.0,RFn,2,494,3,3,Y,132,105,0,0,0,0,0,5,2010,WD,185500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.130815551850676,-0.04089857964634804,-0.06074775764783644,0.440335386482464,0.3176782299768082,-1.010190354003694,0.5373060504746329
238,60,69.0,9453,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,RRNe,Norm,0.6514792433257054,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,BLQ,402,Unf,0,594,996,GasA,5,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,4,7,Typ,0,0,1993.0,RFn,2,457,3,3,Y,370,70,0,238,0,0,0,2,2010,WD,194500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.178192583415596,0.5882492078660168,0.08357999351760369,0.1346269106126211,0.210548367992813,-0.646431226530615,0.6651251991858658
239,20,93.0,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,5,3,PConc,5,3,No,Unf,0,Unf,0,1694,1694,GasA,5,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,Typ,0,0,2007.0,Fin,3,818,3,3,Y,168,228,0,0,0,0,0,12,2007,New,318000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.669809806411457,0.5009959421231589,0.5496521914842629,0.5979797176190862,0.999413715329505,-1.2086044235344646,1.2950798510883141
240,50,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,No,LwQ,94,Unf,0,641,735,GasA,3,Y,FuseA,798,689,0,1487,0,0,1,1,3,1,3,7,Typ,1,4,1949.0,Unf,1,220,3,3,Y,0,140,0,0,0,0,0,4,2010,WD,113000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.635151947212842,0.11007707903400893,-0.0678124603220314,-0.13038255734097243,-0.4200569559584315,0.9408813297155484,-0.06835689569225294
241,20,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,Av,GLQ,1078,Unf,0,488,1566,GasA,5,Y,SBrkr,1566,0,0,1566,1,0,2,0,3,1,4,7,Typ,0,0,2008.0,RFn,2,750,3,3,Y,144,168,0,0,0,0,0,4,2010,WD,262500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.47801017053037,0.26533445863434724,-0.0113601233921416,0.529422654488155,0.6877632077397008,-1.142466400357541,1.240362659172622
242,30,40.0,3880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,ALQ,329,Unf,0,357,686,GasA,4,Y,SBrkr,866,0,0,866,0,0,1,0,2,1,4,4,Typ,0,0,1980.0,None,0,0,0,0,Y,58,42,0,0,0,0,0,8,2007,WD,110500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.612779849672751,-1.5110733495188817,-1.6379188343017734,-0.19053677173314024,-1.2357047687911222,0.8416742949501632,-0.9399472310259995
243,50,63.0,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,540,540,GasA,4,N,FuseA,889,551,0,1440,0,0,1,0,3,1,3,6,Typ,0,0,1940.0,Unf,1,352,2,3,Y,0,0,77,0,0,0,0,4,2006,WD,79000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.277215789596893,0.013748465726834967,-1.1476847676933553,-0.39913786798035544,-0.7146640764144183,2.29671080484248,-0.7186712330700296
244,160,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.07183611428306244,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,Unf,0,Unf,0,626,626,GasA,3,Y,SBrkr,626,591,0,1217,0,0,1,1,3,1,3,6,Typ,1,3,1980.0,RFn,1,288,3,3,Y,0,28,0,0,0,0,0,4,2009,WD,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,11.695255355062795,-0.4908517042067185,0.33431172117287905,-0.27032909995795346,-0.8814457933667745,-0.24960308746907417,-0.17300213217764374
245,60,69.0,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,695,Unf,0,253,948,GasA,5,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,4,8,Typ,2,2,1994.0,RFn,2,463,3,3,Y,0,130,0,0,0,0,0,5,2010,WD,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.230770136157428,1.1597185597265796,-0.03731088084903624,0.09154552711323331,0.5976767328895229,-0.6795002381190768,0.781226260842928
246,20,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,3,3,CBlock,4,3,Av,GLQ,929,Unf,0,916,1845,GasA,4,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,3,6,Typ,1,3,1988.0,Fin,2,604,3,3,Y,197,39,0,0,0,0,0,6,2006,WD,241500,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.394628892852941,0.8007019021934647,0.26816146354295817,0.672490241462794,1.3999333129742144,-0.6133622149421533,0.7082875897550431
247,190,69.0,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,Stone,2,3,No,Unf,0,Unf,0,1020,1020,GasA,4,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,2,9,Typ,0,0,1910.0,Unf,1,440,1,1,Y,0,60,112,0,0,0,0,4,2006,WD,137000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.827743504053695,0.8891211602727171,0.018905006223067813,0.15539582028255763,0.46376440540952896,1.9660206889578624,0.06730519004463698
248,20,75.0,11310,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,1367,1367,GasA,5,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,3,5,Typ,1,3,1954.0,Unf,2,451,3,3,Y,0,30,0,0,0,0,0,6,2006,WD,140000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.849404844423074,-0.12478131466677422,0.43033292090218783,0.41084169819300714,0.21298313758335835,0.5109841790655458,-0.10925494024398519
249,60,72.0,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,4,3,PConc,4,3,No,Unf,0,Unf,0,840,840,GasA,5,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,4,8,Typ,0,0,2003.0,RFn,2,500,3,3,Y,144,68,0,0,0,0,0,9,2007,WD,180000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.100717685412471,0.4546015432956064,0.4315291408912375,-0.01394214069388076,-0.0718849045104471,-1.0763283771806176,0.6379730243682782
250,50,69.0,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,Norm,Norm,-0.07183611428306244,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,4,3,CBlock,4,3,Gd,Rec,697,Unf,0,747,1444,GasA,4,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,4,7,Typ,2,3,1958.0,Fin,2,389,3,3,Y,0,98,0,0,0,0,500,6,2007,WD,277000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.531776395271262,1.2076726967300018,5.540883359751206,0.4586532277477418,1.2428906743840396,0.4117771443001606,0.12277748858488396
251,30,55.0,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-2.241782187109366,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,1,CBlock,3,3,No,Unf,0,Unf,0,728,728,GasA,5,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,2,6,Mod,0,0,1980.0,None,0,0,0,0,Y,263,0,0,0,0,0,450,5,2010,WD,76500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.245059091624615,-0.2791871588741821,-1.016890801701539,-0.1387264145052089,-0.6489252974696941,1.106226387657857,-2.0112565217891767
252,120,44.0,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Norm,Norm,1.3747946009344731,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,4,3,PConc,4,3,Gd,GLQ,1573,Unf,0,0,1573,GasA,5,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,4,5,Typ,1,4,2006.0,Fin,2,538,3,3,Y,123,0,0,0,153,0,0,12,2007,WD,235000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,12.367345048436391,0.37626268544435515,-1.2468409609788278,0.5333143061773882,0.7681106042276972,-1.1755354119460029,1.266118590881839
253,60,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,798,798,GasA,5,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,Typ,0,0,2004.0,RFn,2,520,3,3,Y,138,45,0,0,0,0,0,12,2008,WD,173000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.06105265381003,0.40382303485088095,-0.15258487744706653,-0.0586726203486991,-0.15710184017953419,-1.0763283771806176,-0.017204220249895364
254,80,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,Gd,LwQ,270,ALQ,580,452,1302,GasA,5,Y,SBrkr,1302,0,0,1302,0,1,2,0,3,1,4,7,Min1,0,0,1964.0,RFn,1,309,3,3,Y,333,0,0,0,0,0,0,10,2007,CWD,158000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.970356641102999,-0.28838655599321095,0.06239898700000307,0.36833783912185,0.0449840358357295,0.21336307476939018,-0.13774502034386893
255,20,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,Rec,922,Unf,0,392,1314,GasA,3,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,3,5,Typ,0,0,1957.0,RFn,1,294,3,3,Y,250,0,0,0,0,0,0,6,2010,WD,145000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.884495917930655,-0.2608725271509964,-0.14474378434052504,0.3763420364323176,0.07420127092227365,0.5440531906540076,-0.7585231250426723
256,60,66.0,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4,3,No,Unf,0,Unf,0,975,975,GasA,5,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,4,8,Typ,1,3,1999.0,Fin,2,429,3,3,Y,192,0,0,0,0,0,0,2,2006,WD,230000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.345838935721968,1.4066146706216622,-0.06847610153742154,0.11603980567253061,0.8508927703062389,-0.9771213424152324,0.8313862571762277
257,60,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Rec,503,Unf,0,361,864,GasA,5,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,4,7,Typ,0,0,2003.0,RFn,2,673,3,3,Y,216,56,0,0,0,0,0,5,2008,WD,207500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.242891437918386,0.5606031774070112,-0.05678517674171474,0.010625531461720017,0.030375418292457424,-1.0432593655921558,0.010097342849683047
258,20,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,4,3,PConc,4,3,No,GLQ,1334,Unf,0,270,1604,GasA,5,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,4,8,Typ,1,4,2006.0,RFn,2,660,3,3,Y,123,110,0,0,0,0,0,3,2009,WD,220000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.301387370778713,0.33724801029934903,-0.05173366830500049,0.5503432641205774,0.7802844521804239,-1.1093973887690793,0.6141312037602031
259,60,80.0,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,3,No,GLQ,361,Unf,0,602,963,GasA,5,Y,SBrkr,963,829,0,1792,0,0,2,1,3,1,4,7,Typ,1,3,2001.0,RFn,2,564,3,3,Y,0,96,0,245,0,0,0,5,2008,WD,231500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.352339472153524,0.6696914271608412,0.6136687517838829,0.105238203062713,0.2288091399219031,-0.9771213424152324,0.6816711925852522
260,20,70.0,12702,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,PConc,0,0,None,None,0,None,0,0,0,GasA,4,Y,FuseA,882,0,0,882,0,0,1,0,2,1,3,4,Typ,0,0,1956.0,Unf,1,308,3,3,Y,0,45,0,0,0,0,0,12,2008,WD,97000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.48247656671073,-1.4561908883973993,0.6547418967651765,-5.894038092795351,-2.051352581623813,0.5109841790655458,-0.9319829094026375
261,80,120.0,19296,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,-0.07183611428306244,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,3,3,CBlock,3,3,Gd,Rec,672,ALQ,690,0,1362,GasA,3,Y,SBrkr,1382,0,0,1382,1,0,1,0,3,1,3,6,Typ,1,3,1991.0,Unf,2,884,3,3,Y,0,0,252,0,0,0,0,5,2009,WD,176000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.07824495582233,-0.10955177367238036,1.463168202415122,0.40764462977829935,0.2154179071739037,0.34563912112323714,-0.10660288069322163
262,60,69.0,9588,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,No,Unf,0,Unf,0,1482,1482,GasA,5,Y,SBrkr,1482,1092,0,2574,0,0,2,1,3,1,5,10,Typ,1,4,2007.0,Fin,3,868,3,3,Y,0,148,0,0,0,0,0,11,2007,New,276000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.52815976788113,1.756040340369776,0.11099472778111162,0.48131740977446535,1.8126267585716505,-1.2086044235344646,1.5864830290065879
263,80,88.0,8471,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.07183611428306244,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,3,3,CBlock,4,4,Av,ALQ,506,Unf,0,0,506,GasA,3,Y,SBrkr,1212,0,0,1212,1,0,1,0,3,1,3,6,Typ,1,3,1978.0,Unf,2,492,3,3,Y,292,12,0,0,0,0,0,7,2006,WD,151000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.92504173829169,-0.5031976737354499,-0.12847155826788773,-0.45581047797020846,-1.0336188927758587,-0.24960308746907417,-0.17515204900141132
264,50,50.0,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,LwQ,234,ALQ,692,0,926,GasA,3,Y,SBrkr,926,0,390,1316,1,0,1,0,3,1,3,6,Typ,0,0,1974.0,Unf,2,484,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.775297421715827,-0.2563112786130569,-0.9634359045324353,0.07106633136662659,-0.8704893302093205,1.4699855151309362,-0.7578612150332102
